,BLS_Period_1_0,BLS_Tc_1_0,BLS_SN_1_0,BLS_SR_1_0,BLS_SDE_1_0,BLS_Depth_1_0,BLS_Qtran_1_0,BLS_Qingress_1_0,BLS_OOTmag_1_0,BLS_i1_1_0,BLS_i2_1_0,BLS_deltaChi2_1_0,BLS_fraconenight_1_0,BLS_Npointsintransit_1_0,BLS_Ntransits_1_0,BLS_Npointsbeforetransit_1_0,BLS_Npointsaftertransit_1_0,BLS_Rednoise_1_0,BLS_Whitenoise_1_0,BLS_SignaltoPinknoise_1_0,Ids,Depth,Catalog_Period,Catalog_Epoch,SNR,CatalogY,ManuleY,CombinedY,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19
4628,3.09441144,2457828.19627,3.66563,0.00093,4.03429,0.00777,0.02322,0.2057,8.45348,0.36825,0.39147,-17.17498,0.53365,11.0,3.0,10.0,10.0,0.0,0.00421,6.11684,4629,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.718912017625,0.0180463083774,0.0195927611729,0.0264922034199,0.0421266918501,0.0143556686304,-0.114543159717,-0.117127248983,-0.176396316872,0.108441573887,-0.0091184944792,0.283345467117,-0.378133321045,0.288821087234,0.511487726324,0.0152197901712,-0.209845077763,0.0904041786332,0.0768644057919,0.0881901014549
4637,5.43214504,2457827.52653,3.27037,0.00212,3.38222,0.00966,0.0557,0.2212,9.01632,0.06524,0.12095,-12.26775,0.60707,29.0,2.0,29.0,29.0,0.0,0.01049,4.95937,4638,0.0,-1.0,0.0,0.0,0.0,0.0,0,1.13351986355,-0.144498655564,-0.1024351772,0.161738774914,0.018831055199,0.133169067613,0.221692338408,0.405083509472,-0.642347114498,-0.60021489143,0.525077516898,-0.395538863847,-0.444980869138,0.403698465351,-0.315605180809,0.320354544491,0.487985023521,0.835473799993,0.635073543664,0.679022076875
4638,1.15539829,2457827.45516,3.56678,0.00108,3.75016,0.00764,0.02656,0.13764,8.60824,0.36263,0.38919,-14.40865,0.292,13.0,9.0,13.0,13.0,0.0,0.00538,5.12262,4639,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.832892641284,-0.0179482933048,-0.11795304407,-0.157933526989,0.0935572167042,0.0196725716715,0.13287870381,0.221324566084,0.1223479976,0.0697505243514,-0.0597575020872,-0.180755840094,-0.0368568394403,0.145384045431,-0.114668798936,0.0666262625068,-0.00572448545604,-0.435433091602,0.116272410577,0.101563449122
4644,1.11676292,2457827.67969,3.63768,0.00049,3.70431,0.00451,0.01807,0.16075,7.73076,0.58093,0.59901,-4.55442,0.30525,9.0,9.0,8.0,9.0,0.0,0.00232,5.83472,4645,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.186763849352,0.030384162969,-0.0205901856647,0.0191943806593,0.0108658341487,-0.0569820874853,0.0498860572305,-0.0116588790113,-0.000414581746849,0.0343464711628,0.0735518716068,0.0212778481471,-0.00187730060756,0.037463379354,0.00454912096211,-0.0248033255512,0.0478996959669,0.00797088847195,-0.0119393300979,0.161187521746
4649,4.40954014,2457828.27034,3.48438,0.00025,3.55202,0.00081,0.19244,-0.06934,5.88282,0.18714,0.37959,-2.53492,0.33522,98.0,3.0,121.0,81.0,8e-05,0.00106,7.04046,4650,0.0,-1.0,0.0,0.0,0.0,0.0,0,-1.17348723773,-0.0101340862661,0.0274372496029,-0.0226680811455,-0.0413455402795,0.00948604780386,0.00715633766307,0.0123114347798,-0.0223175942404,-0.0026918914728,0.0414739362079,0.0270701003,0.0192019199312,-0.0104977162112,-0.0456169533903,-0.102968288628,-0.0656901917926,-0.097918128324,-0.0653408024219,-0.0224021269238
4653,5.60945202,2457828.33481,3.13155,0.0007,3.36438,0.00251,0.10272,0.24392,7.97051,0.18288,0.2856,-6.29572,0.58137,55.0,2.0,56.0,55.0,0.0,0.00321,5.80129,4654,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.363413315199,0.0146758152162,0.0339919294769,0.0550743627719,-0.104596843008,-0.0587295074042,-0.0306277379072,0.0142562592967,0.0723841873315,-0.0805065340378,0.117048070331,-0.0592765321237,-0.249124242619,-0.126141395656,0.13833530958,0.236410130363,-0.0581891312981,0.0366913855942,-0.26688012281,-0.0270502544942
4659,5.34375376,2457827.70194,3.4504,0.00111,3.71626,0.00829,0.0187,0.11571,8.17901,0.11811,0.13681,-13.69115,0.6417,10.0,2.0,9.0,9.0,0.0005,0.00511,5.00994,4660,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.516857639992,0.0900112538065,-0.17978345737,-0.0803576749096,-0.0600735827045,0.105005001685,0.150972049295,0.12657613461,-0.269377475074,0.162762520083,0.199143701779,0.323023597077,0.0963939304045,0.205498319046,0.0552580970532,0.222396231178,-0.570165865959,0.0679361656182,-0.258687194195,0.0584329137565
4666,4.48586937,2457828.05452,3.5527,0.00021,3.27615,0.00066,0.35588,-0.62151,5.15236,0.05249,0.40837,-1.58866,0.52418,190.0,3.0,136.0,153.0,7e-05,0.00044,13.33695,4667,0.0,-1.0,0.0,0.0,0.0,0.0,0,-1.71114299341,-0.00402888531549,0.0695959530963,0.00172438089386,-0.0442050389182,-0.0127210193735,0.00630350453695,-0.00225801111225,-0.0141733268034,0.0071015309435,0.0938961578357,-0.0140851179541,0.00466423886536,-0.000721577197532,-0.0142532698915,0.00913246900914,-0.0195569059612,0.0134017815216,0.0357885754846,0.0611598904339
4668,2.7055,2457827.60289,3.40012,0.00216,3.69387,0.02066,0.01223,0.24434,9.40006,0.20902,0.22125,-17.25886,0.44933,6.0,4.0,6.0,7.0,0.0,0.01088,4.65014,4669,0.0,-1.0,0.0,0.0,0.0,0.0,0,1.4157156492,-0.0727830450691,-0.0313490509281,0.169508261064,-0.0547895082764,0.0938418617132,-0.252907934258,0.24618971526,0.494087417701,-0.413235524439,-0.349216952453,-0.0654081111587,0.406287269501,-0.317810799178,-0.52336345116,-0.233126648953,-0.602379891709,0.55274067542,0.0990074761355,-0.403507028128
4674,4.2569522,2457828.34015,3.89235,0.00061,4.1176,0.0058,0.013,0.17394,7.00231,0.30342,0.31642,-4.97693,0.37089,8.0,3.0,7.0,8.0,0.0004,0.00273,5.85341,4675,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.349479396699,-0.0343487050023,0.0208602638227,-0.0383364851104,-0.0353925991722,0.0493751334607,-0.0476285005073,0.0155432432438,0.0280424015098,0.00959800779355,0.161747422845,0.049563938667,0.164052181486,0.0734781504928,0.135348588935,0.187221096437,0.114212396599,-0.0917367306791,0.157123091856,0.00113857857884
4677,1.20570424,2457827.57423,3.8759,0.00172,4.02657,0.01061,0.03385,0.19152,8.84539,0.44205,0.4759,-10.37051,0.31099,16.0,8.0,16.0,15.0,0.00135,0.00762,5.39878,4678,0.0,-1.0,0.0,0.0,0.0,0.0,0,1.00757764794,-0.0229602610073,-0.0802268883701,0.0153328289737,-0.154094252956,0.239429062977,0.175549613058,-0.228474085541,0.2454407742,0.0282542153228,-0.939805005439,0.715144314949,-0.573606774053,-0.131541089943,0.460317320183,-0.161276320084,-0.0367127046947,0.115787581826,0.499771198085,-0.400907806868
4678,1.15098813,2457827.93003,3.88953,0.00162,4.34206,0.00901,0.0585,0.07631,8.92662,0.76067,0.81918,-15.31999,0.23098,24.0,8.0,26.0,26.0,0.0,0.00727,6.07175,4679,0.0,-1.0,0.0,0.0,0.0,0.0,0,1.06740760404,0.0756413957056,-0.0347028525967,0.0320208598079,-0.219415676065,0.230133320064,0.184697398258,-0.0459664890297,0.0490134189798,0.00664480441859,-0.0788306469143,0.133144509672,-0.175891650813,-0.0216853619979,0.341490244182,0.122639720187,0.394313621733,0.289796346322,0.517441664263,-0.0423537341894
4679,1.72010218,2457828.71083,4.49022,0.00182,5.00157,0.01856,0.015,0.25,9.09232,0.975,0.99,-19.37785,0.38976,5.0,5.0,7.0,8.0,0.0,0.00764,5.43485,4680,0.0,-1.0,0.0,0.0,0.0,0.0,0,1.18908724545,0.0798051778462,0.0176030447263,0.0224775613726,0.0173295994653,0.116270787055,-0.0311759449412,-8.30698248776e-05,0.302346295809,-0.314503483311,-0.105360562102,-0.0605258610111,0.147765897554,0.477144196391,-0.0880663691706,0.134908187575,-0.651688682127,0.224825012223,0.662993959128,0.589057799609
4681,4.43538139,2457827.93818,3.62169,0.00028,3.60786,0.00088,0.12266,0.07748,5.78068,0.14549,0.26816,-2.31,0.54904,75.0,3.0,78.0,53.0,0.00028,0.00095,4.55985,4682,0.0,-1.0,0.0,0.0,0.0,0.0,0,-1.24870730562,0.0019544552852,0.0538085072382,-0.0136892641269,-0.0429644815391,-0.00313219649041,-0.0197290680061,-0.0398095219659,-0.0117358265108,0.00644302204819,0.142870377807,0.0589747087232,0.00861567182446,0.00718087934183,-0.0419716599202,-0.016676153017,0.0141939536855,0.0343324266396,0.027162199231,0.0520821192543
4685,1.10856262,2457827.137,3.81889,0.00254,4.17824,0.01641,0.03477,0.1881,9.00805,0.08741,0.12218,-14.84525,0.29071,16.0,9.0,16.0,17.0,0.0011,0.01132,5.74946,4686,0.0,-1.0,0.0,0.0,0.0,0.0,0,1.12737130841,0.0213576185746,-0.00218445015438,0.0574838634278,-0.0286276507047,0.408439012687,-0.195627845678,0.31703276585,-0.672592898242,0.0244719961503,0.0167399405381,0.504056349822,-0.388339487725,0.676055491114,0.596396448595,0.745362129656,0.492586584971,0.522778291178,-0.378668698188,0.595112726144
4687,2.67447622,2457828.51453,3.10365,0.00046,3.43367,0.00533,0.01086,0.18077,5.64392,0.55307,0.56393,-14.51983,0.53994,5.0,4.0,7.0,5.0,0.00028,0.00226,5.23193,4688,0.0,-1.0,0.0,0.0,0.0,0.0,0,-1.34947058511,-0.00816528932179,0.0501999695559,-0.0400995690926,0.0556578328704,0.0863504024014,0.0486338504088,0.0393736618989,-0.131565531671,0.0290052008295,-0.193929841716,-0.266645217654,0.165262825671,0.603757270463,-0.292007549261,-0.332849960414,-0.477080609296,-0.626595672637,0.162069261164,-0.179593275848
4693,1.84087756,2457828.569,3.93198,0.00108,4.3189,0.00631,0.04311,0.16126,8.49945,0.81944,0.86255,-19.99706,0.30326,19.0,5.0,19.0,20.0,0.0,0.00477,5.76645,4694,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.752784464328,0.0231768365288,-0.0119883246332,-0.0127216849278,0.0898168299889,0.0101494850618,-0.0346365634405,-0.0477630178177,-0.153596664693,-0.0322452674156,-0.246650422507,0.106664725442,-0.143218404834,-0.109746591899,0.256340948121,-0.24218488953,0.576755527476,-0.158934210634,0.119402656323,-0.135261190831
4694,1.0779573,2457827.83249,4.46194,0.00061,4.96845,0.0056,0.01102,0.23331,7.40341,0.74744,0.75847,-11.77069,0.50848,5.0,5.0,4.0,6.0,0.0,0.00255,4.91532,4695,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.0541966029646,0.0194447240558,0.0476680377138,0.0205899374465,0.0270358777857,-0.0165866497953,0.0231302798067,-0.00618192537324,0.0830121565318,-0.0740584996707,0.0808919470916,0.10334520975,-0.0603541415044,0.169022496094,-0.00364679686102,-0.027301336495,-0.0503141557591,-0.0267740403367,0.0330542880996,0.198705516975
4702,4.53050476,2457827.83074,4.83597,0.00034,4.26861,0.00094,0.17664,-0.04009,5.06837,0.09045,0.26709,-2.88594,0.49872,101.0,3.0,97.0,76.0,0.00023,0.00077,6.11638,4703,0.0,-1.0,0.0,0.0,0.0,0.0,0,-1.7730226368,-0.0021431305282,0.066641767688,0.0161320045275,-0.0312011996203,-0.0224202174775,-0.0023024066516,-0.0264165701728,-0.0227664444888,0.0267477390053,0.197316767101,-0.02172966131,-0.00221852527269,0.0214183760214,-0.00518652092612,0.115224651024,-0.0273178002624,-0.0106548201057,0.0195693410372,0.0211379566258
4708,1.40986634,2457827.43924,4.76144,0.00031,4.35457,0.00113,0.12866,0.18046,4.46476,0.23244,0.3611,-4.63925,0.21341,61.0,7.0,60.0,61.0,0.00033,0.00064,7.608,4709,0.0,-1.0,0.0,0.0,0.0,0.0,0,-2.21743086495,-0.00405517769504,0.0800105126334,0.00166593729302,-0.0639668884008,-0.0110631106904,0.0220593443408,-0.0158491996337,0.0196120180045,-0.0124341491632,0.0366499030471,0.00691044143328,0.0374969394045,-0.0453928865529,0.018983320582,0.0562572107356,0.00554264343566,0.0519685818858,0.0409736349583,0.0271645524764
4709,1.73509216,2457827.82258,3.1143,0.00088,3.19987,0.0074,0.01447,-0.02573,7.88328,0.45485,0.46931,-5.91167,0.38709,7.0,6.0,8.0,7.0,0.00095,0.00427,4.45575,4710,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.299118981451,0.0317503703529,0.0237103649018,0.0391538442483,-0.0682729659282,0.038658800985,-0.102123419415,0.106754046039,-0.132519913939,0.0453197783729,0.310529002246,0.137952811477,-0.0209716892622,0.0939817328645,0.0679670763076,-0.00430242033915,0.227851794407,0.57149319169,0.024202630923,0.0543349219349
4710,1.42867195,2457827.87851,3.68738,0.00028,3.97721,0.0017,0.03156,0.02679,6.45103,0.58455,0.61611,-19.76989,0.23557,15.0,7.0,15.0,15.0,0.0,0.00136,4.81819,4711,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.755274666774,-0.0059004038177,0.0200415931455,-0.0343605246631,0.0225317607278,-0.0353827288007,-0.0148679307868,-0.0537782900095,0.0893412495739,-0.109592900051,-0.155177945918,-0.00105593236444,0.0672846737969,-0.0384901936382,-0.00484842688804,-0.0491626420122,-0.00116814441985,-0.0106903326287,0.0337031202055,-0.10952133816
4713,4.2460392,2457828.15853,4.19867,0.00031,4.12628,0.00095,0.13102,0.18761,6.03589,0.20243,0.33345,-3.02491,0.47385,79.0,3.0,80.0,57.0,0.00018,0.00095,6.32396,4714,0.0,-1.0,0.0,0.0,0.0,0.0,0,-1.06083021502,-0.00550933829745,0.0304828815953,-0.000849681425857,-0.000492943527102,-0.0114076587993,-0.002199377024,-0.0270597808779,0.0179381623998,-0.00828944447322,0.0826973412696,-0.0622893180392,0.0315503730105,-0.0846997289157,0.0178253185944,0.0776765090524,-0.0864722744534,-0.00425682981188,0.139948648331,0.0682731930729
4722,4.63373975,2457827.97947,4.35521,0.00029,3.88277,0.00093,0.27467,0.00222,5.75316,0.06955,0.34422,-1.97459,0.51993,140.0,3.0,138.0,123.0,4e-05,0.00072,14.27259,4723,0.0,-1.0,0.0,0.0,0.0,0.0,0,-1.26885599284,-0.0129857545433,0.0407036379321,-0.000199462077496,-0.0465694211373,0.00417077692883,-0.000567393743167,0.00740395167046,0.00813063999594,0.00464839623122,0.122804595118,-0.0168518471679,-0.0196920176445,-0.00997092661643,-0.059413980248,0.0662082634026,-0.0321873848207,-0.0765611860679,0.0141990132391,-0.0109587607095
4726,4.35908306,2457827.71792,4.13637,0.00071,4.6391,0.00259,0.05914,0.00273,6.67534,0.13035,0.18949,-4.10883,0.41065,37.0,3.0,37.0,38.0,0.00047,0.00284,4.80857,4727,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.590047298982,0.0474986443931,0.0195146556533,0.0608839329975,-0.00501319937674,0.082513977684,0.0729758494179,-0.0271216523539,-0.142692130128,0.0930600380905,0.272144517106,-0.221558998732,-0.0290867806133,0.360379200359,-0.310017382692,-0.0569849798252,-0.582728676288,-0.537532538825,0.112147261856,0.0273356521021
4729,4.78046682,2457827.40572,3.7717,0.00069,4.0524,0.00215,0.12275,0.19999,6.83472,0.01914,0.14189,-7.8345,0.30075,72.0,3.0,61.0,56.0,0.00046,0.00268,5.20333,4730,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.472683576854,0.0211941815206,0.0168238459111,-0.0132234540766,-0.0110465722913,-0.00348438001919,0.0195152218689,-0.0406248330726,-0.0666274101096,0.0270102310587,0.350776858137,-0.185240790034,0.0784310791212,0.196903939742,-0.119905902907,0.187279313491,-0.396575633075,0.124913505537,0.0969573396518,0.126022374216
4735,1.18276925,2457827.43246,3.69352,0.00093,3.94865,0.00888,0.01112,0.23634,8.18852,0.34246,0.35358,-14.66672,0.41385,6.0,6.0,6.0,6.0,0.0,0.00435,4.99892,4736,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.523812210944,0.0861143076978,-0.021478463378,-0.0415845455684,0.0683757592989,0.0107368096981,0.0476560177143,-0.0847258462646,-0.0474684885979,-0.128420886245,0.128061273098,-0.21891158273,-0.183642069369,-0.0388555982296,0.338253334527,0.0381725955075,-0.046518952738,-0.422748459169,-0.141372271918,-0.114277596583
4748,2.01415968,2457828.70464,3.37543,0.00263,3.60209,0.01273,0.04146,0.27709,9.1781,0.81525,0.85672,-18.12672,0.29673,20.0,5.0,20.0,20.0,0.0,0.01243,4.57811,4749,0.0,-1.0,0.0,0.0,0.0,0.0,0,1.25252306453,0.0364155154645,-0.173110893528,-0.104162490156,-0.246420455288,0.356454849294,0.00155378347009,0.0343395377163,-0.0876238400849,0.336185245533,0.485447147719,-0.232200456712,0.570369029216,-1.07451932045,-0.0502452982549,0.754033132716,0.317356783984,0.685644022619,0.194189658476,-0.278711645217
4752,1.08973662,2457827.28069,3.65535,0.00141,3.81901,0.00809,0.03495,0.15885,8.5299,0.22098,0.25593,-11.06777,0.21749,16.0,9.0,17.0,17.0,0.0,0.00709,4.56138,4753,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.775229759353,-0.0385935947637,-0.0533584090468,-0.0277349207081,0.00595001423821,0.233197706294,-0.0409080600332,0.138241492586,0.336058626411,-0.0283384899134,0.0145285435194,0.451159671304,-0.414263062701,-0.578566161994,-0.10397476041,0.140573515747,-0.718554047169,-0.207055534699,0.566650501496,-0.346471305424
4754,3.95358445,2457828.79952,4.54715,0.00039,4.95052,0.00385,0.0121,0.2049,6.85734,0.44384,0.45594,-4.68223,0.65367,7.0,3.0,8.0,6.0,0.0003,0.00152,6.41839,4755,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.456211703681,-0.0282692678588,0.0335678054061,-0.0418800845964,-0.079698311457,-0.0168385930091,-0.0292161006175,-0.0302969601441,-0.0387369554906,0.00275606034374,-0.0474978430376,-0.000734351657815,0.0911365178657,0.0267092931613,0.00994768030294,-0.000935413695471,-0.221843044395,-0.0599341151845,0.250103765986,0.0406191410514
4755,2.97240098,2457828.22257,3.03819,0.00164,3.06465,0.00991,0.04206,0.20655,8.32593,0.38327,0.42533,-9.91605,0.37996,18.0,3.0,20.0,18.0,0.0,0.00776,5.41994,4756,3.008e-05,0.971673,2545965.106,0.0521000882917,0.0,0.0,0,0.625068896126,-0.0664133472908,-0.0622386238895,0.235527850354,-0.148892983757,0.511274214505,-0.0618582611847,-0.0367578595867,-0.387338204281,-0.178332404085,0.0336246518228,0.145226532904,0.245745557034,0.408656443632,0.38693931306,0.157751340784,-0.33674401242,0.102191480316,0.0755744164025,-0.712046951601
4756,1.50201366,2457827.47249,3.49456,0.00153,3.95523,0.00592,0.08142,0.09125,9.02199,0.25999,0.34141,-12.16105,0.16558,41.0,7.0,41.0,40.0,0.0,0.00705,5.3779,4757,7.148e-05,0.87693,2545965.274,0.189118303715,0.0,0.0,0,1.13763646165,0.142438853811,-0.149081065514,-0.182087060672,-0.0061367289383,0.123335890947,-0.295320799446,-0.00962689438208,-0.0622461974148,0.293770134486,0.069491367565,0.165162500703,-0.169003434854,0.472608355403,-0.224302263708,0.310004108942,0.201715761526,0.0616640007651,-0.326968859363,0.36416333281
4760,7.98602432,2457830.0436,2.21399,0.00227,2.21399,0.00963,0.29971,0.37616,7.17492,0.22865,0.52836,-1.25918,0.68924,123.0,2.0,202.0,115.0,0.00129,0.00507,9.45759,4761,0.0003821,501.883,2546103.405,0.540371002183,0.0,0.0,0,-0.221321830091,-0.0136829636216,0.0499315396639,-0.427174604846,0.501375485537,0.0637616560282,0.0236650836425,-0.0700366098103,0.720382703162,-0.490677892465,-3.6472607788,-0.86785639888,0.255518936339,-0.518665372832,0.123416135378,-0.731759985135,0.442346861893,-0.0567477990729,0.0402667348216,0.0613461611737
4761,4.50780986,2457828.11776,3.00529,0.0002,3.0044,0.00065,0.34451,-0.37503,2.41429,0.07108,0.4156,-1.46822,0.67856,179.0,3.0,151.0,149.0,6e-05,0.00029,15.71135,4762,0.0002844,1.03705,2545964.894,0.492595249673,0.0,0.0,0,-3.72680210944,-0.0234544859877,0.129603725735,0.0182048366286,-0.0844626706115,-0.00670908263744,0.0110146099511,-0.0223214101771,0.0215217795589,0.0226190819852,0.12076077581,-0.0383503585333,0.0342136610584,-0.00994789191866,0.00732955108155,-0.00795049258973,-0.0566107489519,0.0121576485363,0.00345934490503,0.0414753869414
4764,3.53750232,2457827.96807,3.5804,0.00031,3.69624,0.00191,0.03439,0.033,5.77802,0.25057,0.28496,-7.36764,0.36519,17.0,3.0,18.0,18.0,0.00025,0.00132,5.47126,4765,0.0,-1.0,0.0,0.0,0.0,0.0,0,-1.2506769423,0.0157838490823,0.0629308199972,-0.00750157210323,-0.0271568372342,-0.0314432952922,-0.00290153732389,-0.0166553574728,0.065139245903,-0.0276593231637,0.0761308665822,-0.0206333736486,0.00972247493353,-0.282219262778,0.189990824964,0.262649404995,0.243949065018,0.410225964653,0.0387460035529,0.135236216507
4771,1.4211393,2457828.28628,4.31733,0.00165,4.87829,0.01067,0.03737,0.18035,8.7459,0.87177,0.90913,-15.0266,0.21304,19.0,7.0,18.0,16.0,0.0,0.0074,6.27841,4772,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.934314343749,0.0069072137444,-0.0743948617529,-0.0213457340091,0.0607418265347,0.111947870087,0.148806141781,0.00743751612712,0.368051620781,0.12727261267,-0.232404337265,0.104145256299,0.128537859472,0.0518708410122,0.272700331404,-0.499301256678,0.0172059530785,-0.55244472601,0.340014170441,-0.21315102403
4772,5.85157336,2457827.71776,3.5714,0.00099,3.80234,0.00336,0.09643,0.19155,8.60069,0.07089,0.16732,-10.43046,0.46414,54.0,2.0,47.0,55.0,9e-05,0.0046,5.3403,4773,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.827442044905,-0.0212509194756,-0.096027287413,0.0179771979731,-0.0073410810967,-0.00667702770309,0.0678772160305,0.076609326786,-0.035132705354,0.101397797088,0.0408010580127,0.193470607674,0.248100518991,0.305730694633,-0.0799018037708,0.14468636701,-0.0138192017252,0.363206468956,0.404382414819,0.0216082708603
4774,2.25308605,2457828.56351,2.67468,0.0003,2.67468,0.00194,0.02687,0.15733,6.59566,0.67126,0.69813,-4.46355,0.45358,11.0,4.0,12.0,12.0,0.00036,0.00133,4.40646,4775,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.648821277028,0.000181527478174,0.0249236822248,-0.00587922181312,0.013756164775,0.0247381332106,0.00993046129021,-0.0377770889803,-0.0351119928736,-0.019350455751,0.0142247892246,-0.09739150322,-0.0793740661148,0.120042165107,-0.0515729467484,-0.135130920109,0.0244686611505,-0.0128427261547,-0.0328279853804,0.257522418007
4777,3.24851379,2457828.47702,4.22697,0.00174,4.46548,0.00735,0.07063,0.20908,8.37929,0.41295,0.48358,-31.048,0.41883,33.0,3.0,33.0,33.0,0.0007,0.00652,6.1003,4778,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.66449968618,0.0502598689206,-0.0117132837065,-0.083940449278,0.16329500937,0.0319791125523,-0.363560913906,0.0721168259808,0.0931350284317,0.0747251859621,0.281296909807,0.0399890861482,-0.240269780684,0.533690961107,0.161737937385,0.0557023212782,0.49390149039,-0.1229204188,-0.287392760599,0.585415508974
4786,4.50390154,2457828.15411,3.06625,0.00025,3.07599,0.00078,0.16286,-0.02145,6.71974,0.17019,0.33305,-1.90495,0.4319,81.0,3.0,106.0,70.0,0.00014,0.00117,5.13349,4787,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.557399603852,-0.00970819683987,0.0248298908755,-0.0171618650458,0.000818783073879,-0.0442718178134,0.00164837607332,0.0114033262724,-0.0354809090028,0.0148618428395,0.0114578350416,0.0691618032688,0.0474700528549,0.0582890211994,0.030257157065,0.0333088245412,0.0757415594492,-0.0261083374714,-0.0547494712335,0.0406367329709
4791,4.19353351,2457828.40635,3.7266,0.00049,3.88274,0.00319,0.02597,0.21891,6.93588,0.31741,0.34338,-4.69706,0.50155,16.0,3.0,16.0,15.0,0.0004,0.00194,5.93234,4792,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.398322911103,-0.00707248123777,0.0516101016312,-0.046481107404,-0.0199984059218,-0.0884921106368,0.0213323168107,0.0392503334179,-0.0107577429767,0.114426777662,0.00978327659201,-0.093357708496,0.190108051709,-0.0103891637444,0.183016083372,0.228753376202,-0.0466641028589,0.0550798452761,-0.0152370795154,-0.060438601626
4792,1.49956981,2457828.42444,4.31748,0.00065,4.81651,0.00583,0.01517,0.25367,8.03226,0.92842,0.9436,-19.45117,0.36573,6.0,6.0,6.0,7.0,0.0,0.00305,4.68929,4793,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.408725311369,-0.00465632558289,-0.00925828416435,-0.0443281545084,0.0243521608729,-0.0131437255431,-0.0160284150083,-0.0625818652495,0.173727808559,-0.0978187776696,-0.0638567357887,0.0273955196976,0.107215375656,-0.0646103454914,-0.213523898198,0.222321304854,-0.111334738615,0.146013875662,-0.345151722243,-0.0958479432693
4796,5.97986261,2457827.71237,3.03476,0.00036,3.08143,0.00131,0.09205,0.18376,7.04047,0.06962,0.16167,-4.39347,0.48089,53.0,2.0,47.0,52.0,0.00027,0.00167,4.40873,4797,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.321311214565,-0.0256651848121,0.0356786140197,-0.00689940257401,-0.0509328799548,0.00415033428586,0.0151776455235,0.0168206878638,0.0478843432856,0.0324781586213,0.0493872038674,-0.024382064851,0.0179176695168,0.0336061288793,-0.0539768722507,0.108359601541,0.0814358841268,0.0606838095425,-0.106648676747,0.162416021265
4801,2.63653082,2457829.03879,4.45759,0.00146,4.80301,0.01108,0.02432,0.18565,8.8502,0.75323,0.77754,-14.61445,0.36201,13.0,4.0,12.0,10.0,0.00076,0.00592,6.57542,4802,0.0,-1.0,0.0,0.0,0.0,0.0,0,1.01083448929,0.0932996985293,-0.0774036335964,-0.0898293554539,0.0890864560594,0.0382745086583,0.0863805111784,-0.168761556573,-0.188308530581,0.0296640430984,0.172180322225,0.0736719027694,-0.672367889342,0.203352620313,0.0241732956446,-0.0393782306424,-0.234825568465,-0.479086768678,0.52231889437,0.0809805767166
4804,4.29535131,2457828.33796,3.53841,0.00089,3.92144,0.00308,0.09674,0.20771,8.16611,0.25827,0.35501,-8.51723,0.48735,53.0,3.0,60.0,40.0,0.0006,0.00378,4.94934,4805,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.507436201276,0.0521499470981,-0.0085734262925,0.0334323279744,-0.0816147003301,0.0522750946104,0.0865318469737,0.0292909225627,-0.0592429397703,-0.247742264054,0.552757004302,0.0976636106042,-0.196007680705,0.0654179804538,-0.15022438866,0.0867916910926,-0.0670879049213,-0.240843723194,0.17855684667,0.142247573922
4806,4.45561329,2457827.90276,4.34112,0.0002,4.47865,0.00058,0.14131,0.16559,5.78631,0.12728,0.26859,-2.22983,0.45185,84.0,3.0,89.0,60.0,0.00012,0.0007,5.64032,4807,0.0,-1.0,0.0,0.0,0.0,0.0,0,-1.24458317014,0.00182374997442,0.058405953343,-0.0197026181143,-0.0317955765929,-0.0135718853053,-0.00895705461778,0.0169146867291,0.0142218116166,0.00427161654279,-0.0242482030398,-0.012942571753,0.0562487185401,0.014525635869,0.0244313442509,-0.0419097817287,0.00667114413358,0.00141074779346,-0.0213915652959,-0.0190813284586
