,P17,P5,P4,P12,BLS29,P18,BLS3,BLS2,P11,BLS0,BLS14,Period,BLS1,BLS28,P13,BLS9,BLS27,BLS19,P1,BLS22,P6,BLS26,BLS23,P8,BLS25,BLS6,P0,BLS12,BLS21,BLS10,Y,IDs
1201,0.00032,0.01488,0.00184,8.0,-0.0479691405061,14.08445,-2.03623646334,-0.976975365888,0.27819,-1.43727297569,-0.611110621892,2.90426714,-1.32116318627,0.458678454806,4.0,-0.86310579872,0.847810146001,-0.467051514901,6.48613,-0.226236784592,0.02756,0.621593792899,-0.433259601656,0.17969,-0.687589364984,-0.716981141881,0.564307241207,-0.172610187465,-0.289395394155,-1.44883832872,1.0,2201
1300,0.00033,0.00774,0.00177,6.0,0.489135417377,13.313,-1.24016024548,-0.0894442736359,0.32072,-1.21431072971,0.580707512807,0.51105323,-1.24682971518,1.10600760727,6.0,-0.404887744596,0.505895643279,0.794135589206,4.36479,-0.154895060549,0.21915,-0.288782049322,1.62967775186,0.4424,0.47909476789,0.75528902529,0.248899636102,-0.02341492955,0.380912721637,3.23122882164,1.0,2300
1781,0.00408,0.0109,0.01132,8.0,0.934558959977,7.85209,0.483635333799,-0.0182226486355,0.30525,-1.30216745471,2.07175802962,1.03105172,0.447811775377,-0.376828348878,8.0,-0.852672032672,-1.88418021797,0.353453364433,4.03095,0.0686572821858,0.12295,0.36212177704,-1.88979171027,0.43462,-1.42449638169,1.05924777236,0.474565230717,1.35994549214,1.11883369953,0.734562211734,1.0,2781
1889,0.00858,0.02559,0.01502,12.0,-1.82859238304,6.06328,0.970300713104,-0.0898812317692,0.29505,-1.31445959109,-1.22122133713,0.59244448,0.504638039077,0.181577216336,12.0,-0.418517004804,-2.17691723972,-0.202028182029,4.86253,0.832597382632,0.23785,-2.2441038753,0.0172487827847,0.38093,0.809496631435,-0.951057510202,0.254094432171,0.262985150099,-1.62797346292,0.96210884597,1.0,2889
1838,0.00575,0.01507,0.01196,7.0,2.09361134833,5.50216,1.00864329691,-0.111744851599,0.24275,-1.28252521742,-1.31633087482,1.26601245,0.289526348919,-0.152767752124,7.0,-0.028531753948,-4.0873008113,2.41062848505,4.64355,1.83429413221,0.17393,0.727726362086,-2.66334548498,0.48501,0.361497662881,-0.435215979234,0.644403345168,0.795496151402,-0.974128849024,0.390520438794,1.0,2838
1550,0.00086,0.05343,0.00098,25.0,1.36367891519,5.38745,-0.238732384631,0.149175583161,0.38816,-1.22566732083,-0.419935035736,0.99539377,0.0628724216084,-1.55065631831,10.0,0.391381825275,0.264387973267,-0.245575283635,3.9094,-1.84203401784,0.26188,-0.61397452236,1.99871682902,0.86543,1.54839701132,-0.508587549057,0.908864192065,0.332540129876,-1.13281645391,-0.0425157173364,1.0,2550
1679,0.00173,0.01875,0.00274,9.0,-0.00137639048848,4.72855,0.702441826802,-0.0941026554936,0.32275,-1.29577628295,0.776083199236,1.63931443,-0.14495014552,-1.02711724304,6.0,-0.616602889597,0.457507450399,1.36973526216,4.15358,0.712913163534,0.0008,-0.983909808273,-1.20465985517,0.47009,-2.31136634549,-0.903696815676,0.806825489261,0.43488972988,-0.523971960818,-0.52693046502,1.0,2679
1648,0.0012,0.07827,0.00146,34.0,0.524333876355,6.42715,0.266679196515,-0.0942042753527,0.77205,0.0390818608613,-1.19544537102,4.49625683,0.521408738383,0.240918345252,3.0,-1.14198604667,0.552893213832,-0.0468222095456,4.92516,0.139414662937,0.01425,-0.627221676659,1.59738877095,0.20941,0.536151587281,-0.999366530498,1.13834738848,-1.2565732968,-0.39107128767,-0.141440535766,1.0,2648
1013,0.0003,0.01394,0.00193,6.0,0.799931544616,12.04594,-0.478673311721,0.853897262907,0.57418,-0.148871539713,0.697647974473,5.16660531,2.02019258193,0.151793735728,2.0,1.31271418272,0.221919748365,-0.548748266067,5.61271,0.0401342357639,0.24771,0.615785480173,0.132155687469,0.74656,0.845859808225,1.06835875292,3.91403279364,1.03776814722,-0.59290351369,-1.52117520949,1.0,2013
1903,0.01316,0.08519,0.00998,39.0,-1.17709341768,4.73412,1.16577228281,-0.256238234361,0.24104,-1.40100228167,-1.34729137825,0.87948998,0.230658812525,-2.69263054271,11.0,-1.41564280796,0.00299902946565,0.304069306242,4.17363,0.704603671261,-0.14979,-2.80151317265,-1.05562946337,0.54486,-3.01534943969,-0.656307075838,0.537497159246,0.551046251575,-0.0994956589684,-1.60524080143,1.0,2903
2720,0.00266,0.01414,0.00652,7.0,0.786227482963,6.42435,0.959348302545,-0.885970506272,0.40063,-0.961275821926,1.57591588019,2.68549215,0.283679312497,-3.82544760256,4.0,-0.294124696539,-0.221659420961,0.238386525738,4.10098,2.55438373212,0.15982,3.09501359643,0.213114379176,0.33372,1.73813205199,0.805033255206,0.936026157372,-0.75444686912,0.184853890317,-0.142578178428,1.0,3720
2534,0.00055,0.0443,0.0005,23.0,0.0673422571562,4.13725,0.591207890401,-0.0650237856974,0.43372,-0.807737586736,0.35421123175,5.25415246,0.788522941193,-0.937734642092,2.0,-1.92112814793,0.845652331365,-1.41855665787,4.1791,-0.77144148424,0.00692,0.692273268973,-0.276168576364,0.58567,-0.412232051763,0.350986859154,3.21437667733,-0.722938144875,1.71545735525,1.10798875174,1.0,3534
2504,0.00054,0.0251,0.00082,12.0,0.343349320078,5.19903,1.05413884881,-0.203842919234,0.30256,-1.50660600889,-0.216477149519,1.41359075,0.106974744023,-1.2701122937,7.0,1.04364935653,-1.21512763878,0.0119369487971,4.13438,2.31952859185,0.15189,-1.41164158315,0.885265401287,0.33128,1.11268314084,0.384826705602,0.506863947142,1.31890405794,0.446014674663,0.939954402685,1.0,3504
2847,0.00553,0.05734,0.00498,32.0,-0.623044143816,5.08188,0.675589914831,-0.527673147474,0.42285,-0.90927201886,-0.196156771868,3.8681714,-0.134803339004,2.92919278011,3.0,-0.8992324444,-1.34394433229,-0.00670204313065,3.34053,0.17479085854,0.00464,-4.61306927394,0.0837929118163,0.40887,-0.079949970832,-0.134320314289,1.71329890297,0.157644298659,-0.12923412897,-2.42102381791,1.0,3847
2985,0.02006,0.01939,0.04194,10.0,-0.281082940623,6.42395,0.780116908934,0.0067854959997,0.31078,-1.04521234228,-1.01196803248,1.18565814,0.123976440523,2.98473812263,8.0,0.623829684596,-1.17840491434,0.914063983734,3.70535,-1.79902780071,0.17341,0.892677340654,-0.103578228299,0.55223,-1.28028151035,-0.825871389141,0.687084475102,-0.898428599685,1.63040727084,-0.014292469638,1.0,3985
2776,0.00414,0.02214,0.00802,10.0,-0.13704851354,6.12786,1.39278790953,-0.174251360196,0.3592,-1.69806785584,1.23581229104,0.81521699,0.42339252093,-0.824832927869,10.0,0.102793293265,-0.474213765215,0.0181365851867,3.57238,0.713876890607,0.23295,1.75361344399,-1.3722077543,0.24724,-0.503878243575,-0.988148948614,0.231412090916,0.371869662081,-0.724978857292,1.41318264583,1.0,3776
2739,0.00266,0.01079,0.00657,5.0,-0.876959245957,5.53211,0.968556248332,-0.56844820234,0.31861,-1.48417085991,-0.455833702682,0.64956349,-0.0245350413725,0.147661623353,5.0,0.230337272148,1.74647987455,0.439266458492,4.65773,-1.27430042629,0.08568,-2.9339614871,0.0681726706464,0.05422,0.837780046023,0.157744021836,0.0595588710088,1.34496548807,-2.3866379241,-0.142761733678,1.0,3739
2774,0.00383,0.05642,0.00475,28.0,0.134857652845,6.18538,0.510449714197,-0.268057072585,0.27297,-0.819588683318,-0.458005646336,1.27668009,0.333982982142,1.95001599884,8.0,-1.235807589,-1.53029624451,-0.869308165482,3.85209,-1.28709075807,0.30646,-3.71875271394,3.45490164156,0.13486,3.09125425637,-0.765158190503,0.229028978129,0.651474187748,-0.239654194749,0.750072576933,1.0,3774
2209,0.00012,0.15145,0.00015,107.0,-1.15207579342,3.97764,-0.71209583681,-1.04060401177,0.37147,0.365752425783,-1.43231120479,7.93217919,-0.804989176517,-0.31575559058,2.0,0.121996437809,0.2573438386,-1.06141468066,4.64702,0.980656635302,0.14242,1.37400400413,-0.543926535609,0.1244,0.0114268943358,-0.0263926613884,1.60822797488,1.76991010914,-1.10213318476,0.812559028093,1.0,3209
2455,0.00039,0.10853,0.00032,61.0,1.32615292086,4.13597,0.3687558281,-0.53815455651,0.5659,-0.48164212391,1.44310002747,5.77344765,-0.0947281775364,-0.764764541802,2.0,-0.963489606346,1.20004254294,-0.392454643569,4.55997,1.20045292514,0.20024,0.0983631106764,0.264418524873,0.45826,0.265505065183,1.02062927068,2.97985636821,1.62413581772,0.607431244778,1.2569328256,1.0,3455
2468,0.00037,0.04377,0.00049,24.0,0.23690002591,5.58164,1.17921389229,-0.466219817893,0.54974,-0.324146852231,0.107405414719,5.59889141,-0.0566621416832,0.309647904762,2.0,0.429385639165,-0.750315870792,-1.42911954104,5.23488,4.08374551109,-0.04846,2.39389505323,-0.0887419680496,0.39533,1.5366299534,0.15720947947,2.35678064212,-0.181429649186,0.232617249508,-0.800567413629,1.0,3468
2473,0.00035,0.06391,0.00046,28.0,0.695455017509,5.74474,1.51166274201,0.268982940332,0.4325,-0.682272250054,0.315291125222,3.03016943,-0.32022935259,-1.19447770343,3.0,-0.266818282604,1.38139077249,1.39079781872,4.01077,0.2643272878,0.26632,1.093024222,-0.139468769126,0.59615,1.74009674008,0.645864313932,1.92408241915,-0.0877872749425,0.36650955236,-0.0323603747816,1.0,3473
2962,0.01821,0.01833,0.03296,9.0,-1.0320039943,5.4318,1.20815516037,-0.031547755258,0.31304,-1.29115564773,-0.44324353333,0.63667576,0.512486750313,2.52602466329,9.0,-0.125691580435,-1.8435451937,-1.87589929538,3.66174,-1.23902433059,0.19319,0.646056057362,-0.121493855305,0.28268,1.04090766043,0.0444500864658,0.206644456082,-0.641946518435,0.0413604452311,0.979719625622,1.0,3962
2572,0.00079,0.05287,0.00082,27.0,-4.00822633361,5.34164,1.05731130423,0.00894296058986,0.31109,-0.915965778963,0.396146722027,1.74184319,0.691109330551,1.69366947928,6.0,-0.629686375215,2.4733873244,0.149498477471,4.21593,1.69993537443,-0.00312,-3.63028863203,2.94409480963,0.27501,-2.59935434925,-0.776807354536,0.545904250236,1.55851670927,1.23862932768,-1.64515782733,1.0,3572
2400,0.00026,0.08545,0.00019,48.0,1.47185373839,3.36663,0.804466375142,-0.799333952685,0.66817,-0.425303290517,-1.84210794271,5.70245707,0.339485502567,-0.771527376909,2.0,-1.16029163392,1.87657011046,0.88346287733,3.91553,1.34769648105,0.00929,-0.621543790046,-0.101255993253,0.0,0.369523920343,-0.405800850419,0.264467292959,0.997553234271,-1.95278886778,0.821550371616,1.0,3400
2056,0.00012,0.02555,0.00026,12.0,0.473453776905,5.04265,-1.1103846849,-1.35640948023,0.46327,-0.559537853774,2.35959681816,1.89079152,-0.578377971746,-0.372121287324,5.0,-0.524350771639,0.308038889638,0.107909315058,4.23212,0.028419609111,0.11059,-0.24161361453,-1.14079621353,0.43186,-0.0490346060651,0.189092059869,0.861548712464,0.049583404538,-0.584816527322,-1.24679227395,1.0,3056
2882,0.00884,0.02733,0.01415,13.0,0.749562892208,5.77381,0.748786636736,-0.128617568444,0.37114,-1.48669527432,0.683797975418,3.31783061,0.852250801117,-1.69463045228,3.0,0.807492585384,-1.12020036501,0.738303798687,3.58628,-0.734067836422,0.22289,0.356893828289,-1.47307211679,0.94513,-0.835782236051,0.888835419831,3.20197088382,-1.32428906255,1.81109993111,0.665154847493,1.0,3882
2749,0.00279,0.01611,0.00523,8.0,-0.655253455971,5.29944,1.3671921673,-0.186005581927,0.47367,-1.58593310898,0.477537154959,0.98402542,0.22292302424,-0.393997762507,8.0,-1.60570223169,2.62434537849,-1.63642474483,4.04495,0.262125686836,0.22238,0.636478777215,0.789889705659,0.03589,0.60535940921,0.637032843767,0.0640733226183,0.425692922057,0.550915695461,0.375539567458,1.0,3749
2663,0.00188,0.00888,0.00554,5.0,1.05065143002,6.5817,0.664080672831,0.0370675395525,0.28233,-0.471920729549,0.690775233404,1.69732923,0.438886220713,-0.163303279183,5.0,-1.44107463314,-1.08406976552,-1.23397449859,3.80261,-0.854685721265,0.18994,-0.131886555847,0.670664628337,0.14627,1.13484053756,-1.72918582904,0.276635296366,0.338258182716,-0.832015390493,-0.37749249424,1.0,3663
2280,0.00012,0.41106,0.00024,238.0,0.659591580767,21.10551,0.0265524777902,-0.260739301965,0.35543,0.864433197045,0.264495519525,7.26347615,0.0102221439558,-1.29596775954,2.0,-2.31101046382,0.176414130934,0.234309184446,6.21316,-0.54555474261,0.45351,2.09906042609,-1.0591602498,-0.1406,0.370508477458,0.915619094099,0.492469957736,0.554051968121,1.06535718063,-0.147041026562,1.0,3280
2004,0.00012,0.67257,0.00019,322.0,0.447645179016,8.61666,-1.08644723645,-1.48181272784,0.44394,0.15732773038,-0.68295464025,4.95768573,-0.797834042098,0.705637477946,3.0,-0.510651260191,0.734022931494,-0.250505400774,4.41044,-0.913368000266,0.99553,0.261752607257,-1.15663243417,-0.20086,0.131170669137,-0.174451494832,0.692242760009,2.05446633992,-0.516731933815,-0.382288353556,1.0,3004
2612,0.00123,0.05941,0.00131,29.0,1.7383199199,5.4836,0.811600898208,-0.188670383275,0.16526,-1.26829286796,1.46612787207,0.96965906,0.470536605809,2.49207480269,10.0,0.126611775664,1.5771493596,0.763311855897,4.62943,0.467617943686,-0.00415,1.57437988479,0.736600137856,0.65941,1.77921446422,-1.05105354127,0.689044404667,-1.36098574356,1.23378862306,-1.24705466681,1.0,3612
2305,0.00015,0.17558,0.00013,131.0,1.77337875487,2.56184,0.500350784672,-0.950375153708,0.39535,-0.312694321767,-0.307179743082,7.99640158,-0.799540418491,0.978702837155,2.0,0.038646813508,-0.594834429597,-0.498027516149,5.11183,-0.109782831718,0.28345,0.459600808876,0.831003545491,-0.01338,1.71598806852,0.437511967669,0.615857413801,-0.778866587435,-1.28419310836,-0.551663706535,1.0,3305
2343,0.00014,0.04367,0.00053,16.0,0.630887825065,5.73438,0.207783234689,-0.172790197143,1.0,1.19386439729,-0.644204940657,7.83200188,0.0898001008394,0.13940688513,1.0,-2.2813974832,-0.829648701824,-0.909564451931,6.53823,1.76760565599,0.05378,0.283246115911,-1.2759537634,0.87022,0.406706284887,0.266549650346,7.00736912553,1.82099144694,0.240468792134,-0.259604784867,1.0,3343
2542,0.00056,0.02769,0.00096,11.0,0.110116958467,5.49912,0.747567269478,0.0259770095854,0.73061,-0.34958447289,-1.2974266116,4.51223392,0.131948617576,-1.09476603473,2.0,-0.457041457559,-1.13161697672,0.338555886525,4.79007,-0.613332629965,0.0523,-0.539994522513,0.744314494504,0.2974,1.73620602157,0.0257198705104,1.42525072867,-0.851041988463,0.672043831849,0.444169141943,1.0,3542
2566,0.00079,0.02661,0.0011,12.0,-2.59682197741,4.82622,0.666049144268,-0.353210556553,0.25762,-0.820837783025,0.708803700388,0.63847454,0.426216871002,3.85065924658,12.0,-1.83391247328,0.593269590752,-1.38977768409,3.60647,0.850140619034,0.0594,-2.87836262979,-0.928782794957,0.56849,1.88052935815,-0.444631718857,0.392296137186,-1.09833820342,-2.13974085418,-0.239058773505,1.0,3566
2153,0.0001,0.50566,0.00019,302.0,-0.695973513227,25.11548,-0.591280882731,-1.56204860318,0.28213,0.122780402569,-2.08241409232,7.42114491,-0.520706577655,0.0589562186437,2.0,1.69598830982,0.789660954846,-0.720948715828,5.84342,1.26201688453,0.50648,0.187228608117,-0.317223198968,-0.05075,0.178274454148,-0.037701720227,1.52047519869,0.465560823096,2.28121006783,0.445178132397,1.0,3153
2788,0.00382,0.02262,0.00617,11.0,-0.155056463442,5.35531,1.35462276331,-0.0529283781197,0.30872,-1.49827034639,-0.898550585217,0.52558301,0.209280162775,0.50769459666,11.0,-1.56037314706,0.649807758781,0.486980279827,3.78603,0.679301094545,0.22094,1.60072091545,-0.152134347027,0.02186,0.493378342,1.21140022358,0.0382669344722,-0.730175271345,0.630428184019,-0.200143629957,1.0,3788
2353,0.0002,0.45189,0.00021,187.0,-2.86234439844,6.21354,0.0553997355316,-0.78868742569,0.30272,-0.324085858422,-1.2190278317,4.05030529,0.00694934596744,0.453881562426,3.0,0.166919302345,-0.523171081244,-1.11898031967,3.67995,-0.514713368665,0.79851,1.37859463267,0.0228221819655,0.60518,1.89794000635,0.0573107755151,3.38713694004,0.471446484401,0.724163314579,0.0666354760117,1.0,3353
2357,0.00018,0.23362,0.00026,117.0,0.0729526514987,7.98758,-0.853353155184,-1.0779759922,0.39726,0.0782097661557,-2.52192175441,5.2018805,-0.462809475522,-0.99627086326,2.0,0.607691451804,-0.188016743556,-0.15320852325,5.03471,1.05367164662,0.45624,1.35093939556,-0.0803219443079,0.57642,0.980126354631,0.293675312603,3.62693146491,1.84811808253,-1.85107318092,-0.680680797795,1.0,3357
2697,0.00174,0.03989,0.00199,21.0,-0.580361143673,5.23732,0.748415670523,-0.194259362946,0.2343,-1.31330422504,-0.478876448308,0.88574152,0.0373642144994,-1.34814670192,11.0,-1.29432360487,2.24934164316,0.172583259717,3.52563,3.37166680798,0.01399,-1.40414743172,0.536240665151,0.59515,-1.7859839168,-0.547580040831,0.565647032295,0.106650324762,-2.03531908231,0.0617319539974,1.0,3697
2407,0.00027,0.11904,0.00025,62.0,-0.494339119911,4.22795,-0.0745809460173,-0.663191633174,0.50978,-0.31740023486,-1.10603472456,6.02657747,0.226659323918,1.23011885497,2.0,-1.12176234559,0.238302922127,1.87585702504,4.34263,0.626339946403,0.20528,0.428227921331,0.133777810215,0.97105,-1.41037194892,-0.458439558086,6.23162813455,1.48537480416,-0.214908520531,-0.799682489312,1.0,3407
2411,0.00027,0.03101,0.00043,13.0,2.09206070147,5.36001,1.08562660124,-0.326300131557,0.25962,-1.10920498715,-0.176023799879,1.1434354,0.837534845378,-0.0639127458604,8.0,0.351493098531,-0.0198807659771,-0.587459807846,4.87805,-2.95253390202,0.13226,-0.564637879858,-0.29393446337,0.78012,4.32077319811,0.362030136233,0.930579702486,-1.60784785271,-3.09328015552,0.118996584323,1.0,3411
2029,0.0001,0.0226,0.00043,14.0,0.5278207632,6.34542,0.626264198376,1.3412752386,0.59741,0.297744965586,-0.139973476508,5.97794118,-0.74652712955,-0.607193570281,2.0,0.525050635926,0.164791200722,1.98890458161,4.28681,-1.18360643637,0.21793,1.78565309392,-1.34952550325,0.32347,0.738647832337,-0.71166477667,2.02204692989,-0.237426662186,-1.59027791637,2.19228130989,1.0,3029
2929,0.01328,0.01487,0.02864,8.0,-0.6732968952,6.05545,1.49937453721,-0.208419705406,0.43816,-1.22740459567,1.47763220666,2.05192447,0.426935729283,-2.22581320338,5.0,1.64713905583,-0.334271481827,1.25066611771,3.61986,0.580092193835,0.25679,0.452471758899,-1.0134179846,0.64723,0.987117109541,0.589911664759,1.36415385758,-0.89162013808,1.23594331608,1.62178432558,1.0,3929
2371,0.0002,0.03802,0.00031,15.0,-1.19660894796,4.44022,1.04837863755,-0.0498202397686,0.51233,-0.0185020698333,1.22522060622,3.02278447,0.0231959585799,-2.83846898355,3.0,-0.721742862006,1.13712122728,1.11946083903,4.11122,-0.0431215147469,0.19983,-0.973451346538,0.512508074458,0.78008,1.07349598669,-0.125075879035,2.43630584001,-2.0322744296,-0.939130466849,0.0229134075189,1.0,3371
2821,0.0061,0.02496,0.00763,12.0,2.32278489152,4.33109,1.15998115209,-0.522031259892,0.18186,-1.27731239238,-1.08748354729,0.53169251,0.689063777487,0.440387104401,12.0,-2.25304820317,0.137874419378,1.3117781286,3.34446,-1.54690567169,0.03775,-3.95645014809,2.94924082194,0.12967,-0.384503290796,-0.989270565079,0.0964107866245,0.411585119857,0.123808863955,0.43086035365,1.0,3821
2631,0.00119,0.04898,0.00119,24.0,-0.199351010362,4.90635,0.654755131885,-0.35639242908,0.20745,-1.39654153775,-0.980577794561,1.27980496,0.142759696051,-0.839037783247,8.0,-0.60312178847,0.647171930294,-0.944225341312,3.64965,-1.77277304111,0.20187,-0.736514655825,-1.36540018946,0.3907,0.620874255005,0.570916530117,0.552194854001,0.0316055089915,-0.40895271577,-0.551361773657,1.0,3631
2947,0.01238,0.03605,0.01601,17.0,2.84569522768,5.32929,0.449378195649,-0.849266023322,0.22343,-1.0006064295,-0.740350243973,1.90511027,0.174475796429,0.0133452132104,6.0,0.0208947761294,0.851143209537,-0.899965634375,4.42825,-1.99505269672,-0.13881,2.90886110053,-1.67131856877,0.21433,0.524561257043,0.0693118244576,0.463486996579,0.314640078526,-0.210814305763,-0.0133886555326,1.0,3947
2854,0.0082,0.02996,0.01161,13.0,1.91660002723,5.1048,1.22487959463,-0.531053294295,0.27672,-1.30972567663,-0.100316435058,1.00167532,0.0722675170048,3.92792003547,10.0,0.687456431189,1.29055941358,2.54587391844,3.71897,0.227358430919,0.20175,0.000720631768533,-0.702373609004,0.47343,-2.00549658381,-1.10825144375,0.510062458782,1.23845100231,0.0485297210905,-1.09904221757,1.0,3854
2502,0.00055,0.01834,0.00103,8.0,-1.20425745206,5.29628,0.676106268392,-0.319103531534,0.44081,-1.41210965235,-1.44941236802,1.17234012,0.12831778284,-1.07561277599,8.0,0.788124967785,-1.70221703288,0.0646382525567,3.48953,0.227530178494,0.17984,1.5398786145,2.12880681872,0.88484,-1.26908398739,-0.0180117313019,1.06891837341,1.3982944457,-1.86092870274,1.52249452916,1.0,3502
2007,9e-05,0.28149,0.00016,107.0,-0.765293164424,8.65979,-0.128378269258,-1.43271826299,0.55207,0.541432918317,-1.43920246678,7.9570316,-0.933633794398,-0.730831837664,1.0,-2.07407118077,0.685323007971,-0.565405090796,5.76885,1.54897761937,-0.24094,1.17879532504,-1.94797958553,0.44375,2.13996450338,2.11458502309,4.67166116502,0.523240569488,1.21950837048,2.48058633445,1.0,3007
2617,0.00125,0.0198,0.00295,10.0,2.44446305813,7.46143,1.55268461115,-0.574265419528,0.43839,-1.80634252644,0.735701319818,0.6087552,0.265586929248,0.49063240072,10.0,0.442277757057,-0.676683589663,-0.668316935434,5.63226,-2.46082472941,0.20507,-0.0231818409156,0.0184558172023,0.84219,-1.35907551236,-0.00949667697279,0.539547374406,0.0799784976315,1.84005995739,0.10487049562,1.0,3617
2137,0.00011,0.05197,0.00045,28.0,0.0100308767746,6.72908,-0.281162223027,0.109468286483,0.77278,0.705338668494,1.24917614463,5.44178928,0.149336211629,2.01761061737,2.0,1.36858214817,0.856439804195,2.24232408708,5.60237,0.758789245537,0.47417,0.429593538176,0.353045678486,0.12079,-0.912067782483,0.960825390173,0.819563630101,0.897082173501,-0.397692184271,-0.616405079262,1.0,3137
2694,0.0017,0.04097,0.00225,20.0,-1.13269515548,5.87579,1.04072509025,-0.329572291991,0.22935,-1.33886212608,-0.57212212336,0.59828634,0.133549273305,1.05540292966,16.0,0.824220295829,1.73641447664,1.45801830911,3.99568,0.393949854488,0.17944,0.482518524579,0.187199979523,0.63499,1.67435440317,-0.647630395101,0.412992361241,1.16645455829,-0.304392490719,-0.449268406552,1.0,3694
2896,0.00835,0.04235,0.01032,20.0,1.55774670381,5.46435,1.026833583,-0.340555228543,0.27111,-0.883135701011,0.0331014725109,1.33925962,0.126300283285,1.35243817871,7.0,0.805506569659,-1.82527448547,-0.394810877551,3.57482,-3.17576481395,0.16538,-0.0578950165166,-0.83348275785,0.58888,-1.62050797886,-1.17578690903,0.83785836291,0.275477168603,1.68776942767,1.43846229778,1.0,3896
2851,0.00812,0.04773,0.0087,21.0,-0.0558224940184,4.9106,1.13655571549,-0.445862636405,0.20647,-1.68239985575,-1.13050394324,0.50571303,-0.0315131595367,0.215539183387,20.0,-0.601586476595,-1.84051131173,1.0742671859,4.43426,-0.4346812707,0.05906,0.910445187989,-1.34815125027,0.04853,-0.361184301906,0.444000694995,0.0574408402718,-0.0701721434772,1.52383415759,0.142645451745,1.0,3851
2376,0.00019,0.05582,0.00038,28.0,0.825964569437,6.42242,0.645702465818,0.931042353283,0.5766,0.067176359454,-0.657146242697,2.99393722,-0.939391413843,-1.32153060153,4.0,1.66766234252,0.0144273056609,1.7742624206,4.96537,1.7645319429,0.31198,1.29777917545,0.43187730211,0.29336,-0.585138794729,-1.40039711302,0.982685692506,-1.69419822143,0.492456376912,-0.0613759318965,1.0,3376
2932,0.01289,0.0228,0.02047,12.0,3.18554229808,5.50215,1.02573738913,-0.711294237226,0.33746,-1.71564134059,1.35680989347,0.64298528,0.122882676494,-2.82510417219,12.0,0.142663946048,-1.45887348803,-0.585440981434,3.6502,-0.140826877961,0.1869,0.083437613235,0.132908871169,0.38235,-0.625117849318,-0.383126215613,0.274005713599,0.18247190809,-0.42841303841,-0.0137731029019,1.0,3932
2721,0.00256,0.01832,0.0065,7.0,-0.488006974353,6.72159,1.31743410627,-0.371490015265,0.4847,-1.3515692114,1.41031450205,0.60632601,0.654294976485,-0.739540943316,7.0,-0.027308791182,-1.95559166941,2.05687639704,4.03489,0.665379170816,0.20374,-1.10594439322,-0.0483562789362,0.95834,-1.01296636136,0.393071492064,0.607453319423,1.77283028355,0.455989584939,0.0800098164203,1.0,3721
2148,0.0001,0.12477,0.0003,51.0,0.312581686732,5.1727,-0.246316349909,-0.265647825719,0.68845,1.35546456812,-4.67707476434,4.28217687,-0.171532498118,0.241936344746,2.0,1.11464771047,0.657610322146,0.826950913667,5.71956,0.29919546597,0.34863,2.41076718213,0.594189670979,0.32461,-0.220213310007,-0.508108395356,1.67799801186,-1.79945279147,0.16350002301,0.883423848504,1.0,3148
2885,0.00854,0.01185,0.02021,7.0,1.20147037798,6.26316,1.04912205391,-0.525941830134,0.4042,-1.05646043859,-0.550574124509,0.65925492,0.119076410865,-1.20898801837,7.0,0.430068961224,1.66265352994,0.437857833026,4.34195,0.517566029303,0.20451,-1.57716949936,2.71882611267,0.24525,-0.130063290948,-0.483474096686,0.186422311823,0.255894221281,1.4715658841,0.345475373432,1.0,3885
2259,0.00011,0.72256,0.00015,313.0,0.105156956415,9.12018,-0.542495944473,-0.93727587131,0.23392,0.0998226093057,-0.28218872251,4.13061123,-0.0863064553759,-0.569124865168,3.0,0.518368299299,-1.69457139515,-0.343331101351,3.70161,-0.771144531639,0.21279,-0.139779726252,-0.703256703257,0.34655,-0.585758186029,0.337159073038,2.94460702025,1.50813658686,0.674844563688,1.68766438628,1.0,3259
2126,0.00011,0.04563,0.00036,20.0,1.5640064235,5.95126,0.559199747298,1.57244612516,0.54412,0.0724170215564,-1.06941908037,3.00795235,-0.993521098903,-0.0795425228873,3.0,2.66839137202,0.807378306192,0.733142549737,5.32231,-1.29698320944,0.34826,0.345610846956,-0.933502199992,0.85681,-0.236160709414,-1.07449022745,2.66670094568,-0.232897705621,-1.5466132432,0.332066106351,1.0,3126
2810,0.00598,0.02115,0.01077,10.0,0.768623538425,5.69415,1.10816015801,-0.169351066888,0.23179,-1.37986185636,-0.911573223865,0.98840222,0.436136719619,-1.8521626873,10.0,0.438886255272,0.186416746947,-2.18618964676,3.84432,-0.2957637194,0.1961,0.272528588099,-0.806424010581,0.25762,0.868496565151,-0.420803774565,0.285919184789,-0.94028628345,-0.279107220685,0.462454478954,1.0,3810
2577,0.00077,0.03111,0.00114,13.0,1.44589750159,5.36587,1.07249933921,-0.82054704493,0.22722,-1.54947309973,-0.782804994458,0.54317246,0.138139852078,0.255808662331,13.0,-0.821054883561,-3.45918933055,0.561687254854,3.59741,-3.29874936217,0.06342,0.877240152829,-1.64842434421,0.95867,-0.332463519771,-0.400794050553,0.550006705617,-0.352088870847,-0.0235880366099,1.25095732875,1.0,3577
